entity,entity_id,field,issue_type,severity,detected_value,corrected_value,action,evidence,confidence,checker,detected_at
classes,cls_adult_beginner_course_rak,coach_id,not_stated_in_text,info,cch_khalid_al_mazrouei,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739047+00:00
classes,cls_adult_beginner_course_rak,level,not_stated_in_text,info,beginner,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739052+00:00
classes,cls_adult_beginner_course_rak,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739066+00:00
classes,cls_adult_beginner_course_rak,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739071+00:00
classes,cls_adult_beginner_course_rak,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739077+00:00
classes,cls_adult_beginner_course_rak,price_per_term_aed,not_stated_in_text,info,950,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739083+00:00
classes,cls_adult_beginner_course_yas,name,not_stated_in_text,info,Adult Beginner Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739089+00:00
classes,cls_adult_beginner_course_yas,branch_id,not_stated_in_text,info,br_yas,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739095+00:00
classes,cls_adult_beginner_course_yas,coach_id,not_stated_in_text,info,cch_reem_darwish,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739100+00:00
classes,cls_adult_beginner_course_yas,level,not_stated_in_text,info,beginner,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739105+00:00
classes,cls_adult_beginner_course_yas,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739110+00:00
classes,cls_adult_beginner_course_yas,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739116+00:00
classes,cls_adult_beginner_course_yas,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739122+00:00
classes,cls_adult_beginner_course_yas,price_per_term_aed,not_stated_in_text,info,850,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739127+00:00
classes,cls_adult_beginner_course_yas_2,name,not_stated_in_text,info,Adult Beginner Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739133+00:00
classes,cls_adult_beginner_course_yas_2,branch_id,not_stated_in_text,info,br_yas,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739139+00:00
classes,cls_adult_beginner_course_yas_2,coach_id,not_stated_in_text,info,cch_ahmed_sultan,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739144+00:00
classes,cls_adult_beginner_course_yas_2,level,not_stated_in_text,info,beginner,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739150+00:00
classes,cls_adult_beginner_course_yas_2,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739154+00:00
classes,cls_adult_beginner_course_yas_2,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739160+00:00
classes,cls_adult_beginner_course_yas_2,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739166+00:00
classes,cls_adult_beginner_course_yas_2,price_per_term_aed,not_stated_in_text,info,900,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739170+00:00
classes,cls_adult_improver_course_ajman,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739177+00:00
classes,cls_adult_improver_course_ajman,branch_id,not_stated_in_text,info,br_ajman,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739182+00:00
classes,cls_adult_improver_course_ajman,coach_id,not_stated_in_text,info,cch_valentina_cruz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739187+00:00
classes,cls_adult_improver_course_ajman,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739193+00:00
classes,cls_adult_improver_course_ajman,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739197+00:00
classes,cls_adult_improver_course_ajman,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739203+00:00
classes,cls_adult_improver_course_ajman,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739208+00:00
classes,cls_adult_improver_course_ajman,price_per_term_aed,not_stated_in_text,info,1150,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739212+00:00
classes,cls_adult_improver_course_alain,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739219+00:00
classes,cls_adult_improver_course_alain,branch_id,not_stated_in_text,info,br_alain,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739224+00:00
classes,cls_adult_improver_course_alain,coach_id,not_stated_in_text,info,cch_ibrahim_saleh,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739229+00:00
classes,cls_adult_improver_course_alain,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739234+00:00
classes,cls_adult_improver_course_alain,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739238+00:00
classes,cls_adult_improver_course_alain,min_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739243+00:00
classes,cls_adult_improver_course_alain,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739248+00:00
classes,cls_adult_improver_course_alain,price_per_term_aed,not_stated_in_text,info,1100,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739252+00:00
classes,cls_adult_improver_course_alquoz,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739258+00:00
classes,cls_adult_improver_course_alquoz,branch_id,not_stated_in_text,info,br_alquoz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739264+00:00
classes,cls_adult_improver_course_alquoz,coach_id,not_stated_in_text,info,cch_hana_kimura,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739268+00:00
classes,cls_adult_improver_course_alquoz,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739274+00:00
classes,cls_adult_improver_course_alquoz,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739278+00:00
classes,cls_adult_improver_course_alquoz,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739283+00:00
classes,cls_adult_improver_course_alquoz,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739288+00:00
classes,cls_adult_improver_course_alquoz,price_per_term_aed,not_stated_in_text,info,1050,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739292+00:00
classes,cls_adult_improver_course_alquoz_2,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739299+00:00
classes,cls_adult_improver_course_alquoz_2,branch_id,not_stated_in_text,info,br_alquoz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739305+00:00
classes,cls_adult_improver_course_alquoz_2,coach_id,not_stated_in_text,info,cch_tomas_aguirre,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739317+00:00
classes,cls_adult_improver_course_alquoz_2,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739323+00:00
classes,cls_adult_improver_course_alquoz_2,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739327+00:00
classes,cls_adult_improver_course_alquoz_2,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739332+00:00
classes,cls_adult_improver_course_alquoz_2,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739337+00:00
classes,cls_adult_improver_course_alquoz_2,price_per_term_aed,not_stated_in_text,info,1150,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739342+00:00
classes,cls_adult_improver_course_jvc,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739347+00:00
classes,cls_adult_improver_course_jvc,branch_id,not_stated_in_text,info,br_jvc,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739352+00:00
classes,cls_adult_improver_course_jvc,coach_id,not_stated_in_text,info,cch_miguel_santana,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739357+00:00
classes,cls_adult_improver_course_jvc,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739362+00:00
classes,cls_adult_improver_course_jvc,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739366+00:00
classes,cls_adult_improver_course_jvc,min_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739371+00:00
classes,cls_adult_improver_course_jvc,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739376+00:00
classes,cls_adult_improver_course_jvc,price_per_term_aed,not_stated_in_text,info,1250,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739382+00:00
classes,cls_adult_improver_course_jvc_2,name,not_stated_in_text,info,Adult Improver Course,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739388+00:00
classes,cls_adult_improver_course_jvc_2,branch_id,not_stated_in_text,info,br_jvc,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739393+00:00
classes,cls_adult_improver_course_jvc_2,coach_id,not_stated_in_text,info,cch_miguel_santana,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739397+00:00
classes,cls_adult_improver_course_jvc_2,level,not_stated_in_text,info,intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.739402+00:00
